canonical_id,F116,F115,F117,F120,F123,F110,F105,F68,F101,F104,F65,F22,F72,F25,F3-NA,F3-String,F3-int,F15-NA,F15-public,F126,F41,F77,category
derby-B-590,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,53,0.19447287615148406,0.8126272912423625,42,2,8134,3064,1,0,0,1,0,0,3,6969,open
derby-B-2028,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,0.6666666666666666,36,0.9877300613496932,0.3333333333333333,8,2,7482,2621,1,0,0,1,0,0,2,6969,open
derby-B-562,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.52,0.7622950819672131,8,2,8134,3064,1,0,0,1,0,0,3,6969,close
derby-B-141,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.6666666666666666,16,0.7142857142857143,1.3863636363636365,7,2,2927,1138,1,0,0,1,1,0,41,1762,open
derby-B-1083,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,14,0.4497354497354497,0.4322033898305085,6,2,8134,3064,1,0,0,1,0,0,98,6969,close
tomcat-B-928,-1.0,-1.0,0.25,0.2452880654440269,0.2452880654440269,-0.5,0.2272727272727273,16,0.3448275862068966,0.17903930131004367,21,2,16037,1481,1,0,0,1,0,0,33,7209,close
derby-B-1314,-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,235,0.623989218328841,0.43778280542986425,41,2,8134,3064,1,0,0,1,0,91,610,6969,open
derby-B-1669,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.2388535031847133,0.3640776699029126,7,2,7392,2578,1,0,0,1,0,0,241,6227,close
derby-B-1548,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.3428571428571429,0.5771812080536913,12,2,8134,3064,1,0,0,1,0,0,241,6969,close
derby-B-1287,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,235,0.9868859283930058,0.5887815750371471,92,2,8134,3064,1,0,0,1,0,5,610,6969,open
derby-B-1268,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.2708333333333333,0.5277296360485269,46,2,8134,3064,1,0,0,1,0,0,610,6969,close
derby-B-589,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,53,0.19651995905834185,0.8126272912423625,42,2,8134,3064,1,0,0,1,0,0,3,6969,open
derby-B-604,-1.0,-1.0,0.02127659574468085,0.023834639568557327,0.023834639568557327,-0.9574468085106383,1.0,35,0.6715542521994134,0.40049751243781095,14,2,8134,3064,1,0,0,1,1,0,10,6969,open
derby-B-279,0.0,1.0,0.27586206896551724,0.081104871355322,0.081104871355322,-0.4482758620689655,1.0,56,0.3229166666666667,0.0875,2,3,7791,2804,1,1,0,1,0,0,3,165,open
derby-B-1696,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.9549180327868853,0.4388489208633093,16,2,8134,3064,1,0,0,1,0,0,241,6969,open
derby-B-1593,-1.0,-0.6,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,151,0.373046875,0.2901353965183752,16,2,8134,3064,1,0,0,1,0,2,241,6969,open
derby-B-1298,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.5339074273412271,0.7397849462365591,20,2,8134,3064,1,0,1,1,1,0,610,1348,open
derby-B-1199,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,52,0.622680412371134,0.2870662460567823,5,2,8134,3064,1,0,0,1,0,0,124,6969,close
derby-B-1266,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.3785569105691057,0.5277296360485269,46,1,8134,3064,1,0,0,1,0,0,610,2245,close
derby-B-2118,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.7142857142857143,53,0.25116279069767444,0.6097560975609756,5,2,8134,3064,1,0,0,1,0,0,0,6969,close
derby-B-238,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.8333333333333334,88,0.9783889980353636,0.3577981651376147,27,2,7791,2804,1,0,0,1,0,0,1,6626,close
derby-B-566,0.0,0.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.6,53,0.4230769230769231,0.5972222222222222,8,2,1686,362,1,0,0,1,0,0,3,521,close
derby-B-2547,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.6666666666666666,16,0.2614213197969543,0.4279475982532751,27,2,2319,755,1,0,0,1,0,0,0,1154,close
derby-B-592,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.7222222222222222,0.423728813559322,7,2,1710,388,1,0,0,1,0,0,3,545,close
derby-B-2549,-1.0,-1.0,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,19,0.29523809523809524,0.2033195020746888,4,2,8134,3064,1,0,0,1,0,0,2,6969,open
commons-B-68,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.6666666666666666,14,0.9968814968814969,2.2411347517730498,35,3,2562,1117,1,0,0,1,0,0,0,1227,open
derby-B-1228,-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,235,0.6379794200187091,0.5847457627118644,23,2,8134,3064,1,0,0,1,0,0,610,6969,open
jmeter-B-241,-1.0,-1.0,0.2280701754385965,0.005381474432391197,0.005381474432391197,-0.5263157894736842,0.4166666666666667,41,0.4540626659585768,0.4215017064846416,117,1,5492,191,1,0,0,1,0,0,118,7450,open
derby-B-134,-1.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,16,0.7766666666666666,0.7814569536423841,28,2,8134,3064,1,0,0,1,0,0,41,6969,open
derby-B-1589,0.0,-1.0,0.0,0.023834639568557327,0.023834639568557327,-1.0,1.0,151,0.20883534136546186,0.4557823129251701,4,2,4429,1876,1,0,0,1,0,0,241,3264,open
derby-B-1584,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.3284671532846715,0.4693877551020408,7,2,8134,3064,1,0,0,1,0,0,241,6969,close
derby-B-113,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,16,0.5412087912087912,0.4537037037037037,20,2,8134,3064,1,0,0,1,0,0,41,6969,close
derby-B-1547,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,151,0.8642857142857143,0.5771812080536913,12,2,8134,3064,1,0,0,1,0,0,241,6969,close
derby-B-2260,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.9506172839506172,0.4318181818181818,9,2,6393,2336,1,0,0,1,0,0,0,5228,close
derby-B-1670,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.2420382165605096,0.3640776699029126,7,2,7392,2578,1,0,0,1,0,0,241,6227,close
derby-B-1716,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.2575757575757576,0.5398230088495575,21,2,8134,3064,1,0,0,1,0,0,0,6969,close
derby-B-123,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,16,0.3634496919917865,0.3226837060702875,23,2,8134,3064,1,0,0,1,0,27,41,6969,close
derby-B-547,-0.5,-1.0,0.07142857142857142,0.081104871355322,0.081104871355322,-0.8571428571428571,1.0,53,0.3453292496171516,1.0666666666666669,22,3,8134,3064,1,0,0,1,0,0,3,6969,open
derby-B-888,-1.0,-0.6,0.0,0.08480126588811351,0.08480126588811351,-1.0,0.15384615384615385,14,0.9233226837060704,0.7935483870967742,14,2,8134,3064,1,0,0,1,0,0,0,6969,close
