canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-NA,F16-int,F3-NA,F3-String,F3-int,F7-NA,F12-NA,F17-NA,F2-NA,F2-String,F6-NA,F13-NA,F18-NA,F14-NA,F1-NA,F5-NA,F9-NA,F10-NA,F19-NA,F15-NA,F15-public,F0-NA,F4-NA,F4-boolean,F4-String,F4-int,F8-NA,F11-NA,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,pattern_0,pattern_1,pattern_2,pattern_3,pattern_4,pattern_5,pattern_6,pattern_7,pattern_8,pattern_9,pattern_10,pattern_11,pattern_12,pattern_13,pattern_14,pattern_15,pattern_16,pattern_17,pattern_18,pattern_19,category
cassandra-B-665,7543,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/SSTableUtils.java,158,True,0,6,2758,4,0,272,1,65,0.927927927927928,165,33,0.2,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,30,4,STYLE,0.025887573964497042,DLS_DEAD_LOCAL_STORE,17,2,1,0.02117148906139732,0.002822865208186309,0.0007057163020465772,0.0,0.07142857142857142,0.002763605442176871,0.1264367816091954,0.42773363918857626,-0.8571428571428571,0.0,0.04034229828850856,0.42773363918857626,-0.2727272727272727,0.0,11,3563,661,10424,370,0.0,41,125,245,536,0.056489214301328826,0,0,0,0,0,0,0,0.0,0,36,0,5,0,0,41,31,0.003681433112535836,705,7516,13797,6,6814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-124,8134,org/apache/derby/catalog/types,org/apache/derby/catalog/types/RoutineAliasInfo.java,3064,True,51,23,1282,1,0,188,17,16,0.3593429158110883,313,101,0.3226837060702875,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,7,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,3,0.013471502590673576,0.002417962003454232,0.0010362694300518132,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,21,6969,3064,8134,41,0.31683168316831684,0,5,36,46,0.04410753575357537,27,5,0,32,5,22,27,0.31683168316831684,32,27,0,5,0,22,32,22,0.0198019801980198,22,1185,8135,22,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1208,3164,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/XPLAINStatementTimingsDescriptor.java,1348,True,13,5,8491,1,8,655,1,52,0.5285714285714286,117,7,0.05982905982905984,0.9230769230769232,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,113,4,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,4,0.03903281519861832,0.001381692573402418,0.001381692573402418,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.68,-1.0,1,1999,1348,3164,124,0.0,0,30,94,154,0.004705215118417475,0,0,0,0,0,0,0,0.0,0,124,0,30,0,0,154,94,0.004705215118417475,1380,2543,8135,16,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-108,8134,org/apache/derby/catalog/types,org/apache/derby/catalog/types/IndexDescriptorImpl.java,3064,True,3,20,1282,1,0,188,1,16,0.35714285714285715,216,98,0.4537037037037037,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,6,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.013471502590673576,0.002072538860103627,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,10,6969,3064,8134,41,0.0,0,5,36,46,0.04410753575357537,0,0,0,0,0,0,0,0.0,0,27,0,5,0,0,32,22,0.0198019801980198,2580,3743,8135,22,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-599,8134,org/apache/derby/iapi/store/access,org/apache/derby/iapi/store/access/BackingStoreHashtable.java,3064,True,0,17,992,2,13,229,1,35,0.95088161209068,412,312,0.7572815533980582,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,8,3,PERFORMANCE,0.00037565740045078885,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,20,3,0,0.002763385146804836,0.0010362694300518132,0.0,0.0,0.0,0.0,0.12349397590361445,0.023834639568557327,-1.0,0.0,0.014684813753581662,0.023834639568557327,-1.0,-1.0,20,6969,3064,8134,10,0.0,0,0,10,10,0.013175230566534914,0,0,0,0,0,0,0,0.0,0,10,0,0,0,0,10,10,0.013175230566534914,1649,2812,8135,17,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1534,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/BaseActivation.java,3064,True,5,117,17203,1,0,1541,1,151,0.3434343434343434,1041,567,0.5446685878962536,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,10,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,2,0.07150259067357513,0.0034542314335060447,0.000690846286701209,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.8981481481481481,-1.0,45,6969,3064,8134,241,0.14076764057760865,81,358,-117,680,0.007261679860080886,0,0,0,0,106,0,78,0.0,265,136,81,227,0,-28,363,-91,0.0028299252821855398,27,1190,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
ant-B-819,7195,org/apache/tools/ant/taskdefs/optional/junit,org/apache/tools/ant/taskdefs/optional/junit/XMLJUnitResultFormatter.java,3454,True,19,15,3670,1,12,440,4,86,0.7408637873754153,169,100,0.591715976331361,0.5789473684210527,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,62,7,STYLE,0.08134757600657354,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.050243111831442464,0.005672609400324149,0.0016207455429497568,-1.0,0.04385964912280702,0.0013978660100543755,0.044155844155844164,0.28036495254003496,-0.912280701754386,0.0,0.014517506404782237,0.28036495254003496,-1.0,-1.0,64,12267,4527,13148,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,759,1472,13499,42,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-593,1710,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/UserDescriptor.java,388,True,13,7,4478,1,8,881,4,53,0.6759259259259259,59,25,0.423728813559322,0.9230769230769232,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,58,2,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.02003454231433506,0.000690846286701209,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9310344827586208,-1.0,0,545,388,1710,3,0.0,0,2,1,5,0.00449236298292902,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,0.001347708894878706,547,1710,8135,19,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
lucene-solr-B-1838,14286,org/apache/solr/update/processor,org/apache/solr/update/processor/ConcatFieldUpdateProcessorFactory.java,326,True,0,3,2564,3,7,168,1,87,0.8095238095238095,56,52,0.9285714285714286,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,34,1,PERFORMANCE,0.040571870170015456,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.01266294227188082,0.00037243947858472997,0.0,0.0,0.1746031746031746,0.00800649477898155,0.20854700854700856,0.11778620008148095,-0.32275132275132273,0.0,0.036407042673828716,0.11778620008148095,-1.0,0.0,3,3568,326,14286,113,0.0001128158844765343,18,162,-49,293,0.01619115526001489,0,0,0,0,0,0,2,0.0,2,15,0,9,1,2,25,6,0.007548309178743961,205,10803,26424,8,10606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-128,4740,org/apache/derby/catalog/types,org/apache/derby/catalog/types/RowMultiSetImpl.java,2001,True,7,9,1282,1,12,188,2,16,0.4516129032258064,85,94,1.1058823529411763,0.7142857142857143,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,7,CORRECTNESS,0.0030052592036063108,DMI_INVOKING_TOSTRING_ON_ARRAY,10,2,4,0.013471502590673576,0.002417962003454232,0.001381692573402418,-1.0,0.0,0.0,0.07692307692307693,0.018972308598876112,-1.0,0.0,0.0035816618911174787,0.018972308598876112,-1.0,-1.0,3,3575,2001,4740,41,0.0,0,5,36,46,0.04410753575357537,0,0,0,0,0,0,0,0.0,0,27,0,5,0,0,32,22,0.0198019801980198,2802,3965,8135,22,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1458,7959,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/SpecialFunctionNode.java,2897,True,63,5,56152,1,0,4497,14,235,0.4507042253521127,174,63,0.3620689655172414,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,3,STYLE,0.0236664162283997,SF_SWITCH_NO_DEFAULT,19,2,1,0.11122625215889463,0.0010362694300518132,0.0003454231433506045,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,14,6794,2897,7959,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,1495,2658,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-598,8134,org/apache/derby/iapi/store/access,org/apache/derby/iapi/store/access/BackingStoreHashtable.java,3064,True,29,17,992,2,8,229,9,35,0.2544080604534005,412,312,0.7572815533980582,0.06896551724137931,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,8,3,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.002763385146804836,0.0010362694300518132,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,20,6969,3064,8134,10,0.0,0,0,10,10,0.013175230566534914,0,0,0,0,0,0,0,0.0,0,10,0,0,0,0,10,10,0.013175230566534914,1649,2812,8135,17,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
lucene-solr-B-1827,12763,org/apache/solr/update,org/apache/solr/update/UpdateLog.java,203,True,22,41,3573,12,4,279,1,56,0.2309322033898305,1001,152,0.15184815184815184,0.2727272727272727,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,66,16,STYLE,0.0038639876352395673,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.02458100558659217,0.0059590316573556795,0.00037243947858472997,0.0,0.2857142857142857,0.005232862375719518,0.1889710827168796,0.4070964043141743,-0.3333333333333333,0.0,0.08385556550283498,0.4070964043141743,0.1111111111111111,0.0,35,3842,341,14560,177,0.08769869115943969,3,98,79,278,0.04986727672818059,2,2,0,4,5,0,20,0.026845637583892617,25,3,0,3,0,15,6,0,0.0016329715248432626,15,10613,26424,15,10613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-570,8134,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java,3064,True,4,40,4478,1,0,881,2,53,0.5351027397260274,570,494,0.8666666666666667,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,58,8,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.02003454231433506,0.002763385146804836,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9310344827586208,-1.0,30,6969,3064,8134,3,0.07142857142857142,0,2,1,5,0.00449236298292902,1,0,0,1,0,1,1,0.07142857142857142,1,1,0,0,0,1,1,1,0.001347708894878706,19,1182,8135,19,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1611,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/InsertConstantAction.java,3064,True,3,11,17203,1,0,1541,1,151,0.956989247311828,134,102,0.7611940298507462,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,4,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.07150259067357513,0.001381692573402418,0.0003454231433506045,0.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.8981481481481481,-1.0,11,6969,3064,8134,241,0.0007855459544383348,81,358,-117,680,0.007261679860080886,0,1,0,1,1,-1,0,0.0007855459544383348,1,136,0,227,0,-1,363,-91,0.0028299252821855398,18,1181,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1559,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/DDLConstantAction.java,3064,True,25,14,17203,2,0,1541,5,151,0.4990706319702602,604,349,0.5778145695364238,1.0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,3,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,1,0.07150259067357513,0.0010362694300518132,0.0003454231433506045,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.8981481481481481,-1.0,10,2337,1589,3502,241,0.2456140350877193,81,358,-117,680,0.007261679860080886,0,0,0,0,3,0,11,0.0,14,136,0,227,0,8,363,-91,0.0028299252821855398,63,1226,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-592,1710,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/UserDescriptor.java,388,True,3,7,4478,1,0,881,2,53,0.7222222222222222,59,25,0.423728813559322,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,58,2,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.02003454231433506,0.000690846286701209,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9310344827586208,-1.0,0,545,388,1710,3,0.0,0,2,1,5,0.00449236298292902,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,0.001347708894878706,547,1710,8135,19,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-122,8134,org/apache/derby/catalog/types,org/apache/derby/catalog/types/RoutineAliasInfo.java,3064,True,3,23,1282,1,0,188,1,16,0.484599589322382,313,101,0.3226837060702875,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,7,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.013471502590673576,0.002417962003454232,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,21,6969,3064,8134,41,0.31683168316831684,0,5,36,46,0.04410753575357537,27,5,0,32,5,22,27,0.31683168316831684,32,27,0,5,0,22,32,22,0.0198019801980198,22,1185,8135,22,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-925,8134,org/apache/derby/impl/jdbc,org/apache/derby/impl/jdbc/EmbedResultSetMetaData.java,3064,True,3,27,8319,1,0,1266,1,55,0.17435897435897435,146,184,1.2602739726027397,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,50,1,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.017271157167530225,0.0003454231433506045,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.92,-1.0,8,6969,3064,8134,33,0.0,0,9,24,42,0.008112180959368616,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,4380,5543,8135,50,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-514,8134,org/apache/derby/iapi/services/io,org/apache/derby/iapi/services/io/FormatableArrayHolder.java,3064,True,6,7,2409,1,0,288,2,39,0.5508982035928144,69,75,1.0869565217391304,1.0,3,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,26,2,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.008981001727115717,0.000690846286701209,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.7931034482758621,-1.0,7,6969,3064,8134,0,0.3235294117647059,0,55,-55,55,0.019746027615733703,0,0,0,0,11,0,0,0.0,11,0,0,0,0,-11,0,0,0.0,33,1196,8135,33,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1089,8134,org/apache/derby/impl/sql,org/apache/derby/impl/sql/GenericPreparedStatement.java,3064,True,3,72,1591,3,0,263,1,14,0.3591240875912409,700,465,0.6642857142857143,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,19,8,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.0065630397236614854,0.002763385146804836,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,33,6969,3064,8134,98,0.3046153846153846,0,1,97,99,0.025384615384615384,0,0,0,0,1,0,98,0.0,99,0,0,0,0,97,0,0,0.0,27,1190,8135,27,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1216,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/AlterTableNode.java,3064,True,3,14,56152,1,0,4497,1,235,0.8,323,198,0.6130030959752322,1.0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,3,STYLE,0.03831705484598046,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.11122625215889463,0.0010362694300518132,0.0003454231433506045,-1.0,0.07547169811320754,0.0017891210486440105,0.06260032102728733,0.08480126588811351,-0.8490566037735849,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,31,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,300,1463,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-569,8134,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java,3064,True,3,40,4478,1,0,881,1,53,0.4392123287671233,570,494,0.8666666666666667,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,58,8,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.02003454231433506,0.002763385146804836,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9310344827586208,-1.0,30,6969,3064,8134,3,0.07142857142857142,0,2,1,5,0.00449236298292902,1,0,0,1,0,1,1,0.07142857142857142,1,1,0,0,0,1,1,1,0.001347708894878706,19,1182,8135,19,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1958,7482,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RawField.java,2621,True,3,2,12073,1,0,1268,1,88,0.8285714285714286,23,2,0.08695652173913042,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,162,2,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.05595854922279793,0.000690846286701209,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.8117647058823529,-1.0,5,6969,3064,8134,93,0.0,30,104,-11,227,0.012497198965446085,0,0,0,0,0,0,0,0.0,0,64,0,41,12,0,117,23,0.0062835660580021465,5273,6436,8135,10,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-572,8134,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java,3064,True,17,40,4478,1,0,881,2,53,0.1892123287671233,570,494,0.8666666666666667,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,58,8,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.02003454231433506,0.002763385146804836,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9310344827586208,-1.0,30,6969,3064,8134,3,0.07142857142857142,0,2,1,5,0.00449236298292902,1,0,0,1,0,1,1,0.07142857142857142,1,1,0,0,0,1,1,1,0.001347708894878706,19,1182,8135,19,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1537,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/BaseActivation.java,3064,True,3,117,17203,1,8,1541,1,151,0.7341839447102605,1041,567,0.5446685878962536,0.6666666666666666,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,10,STYLE,0.0015026296018031554,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,17,3,1,0.07150259067357513,0.0034542314335060447,0.0003454231433506045,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.8981481481481481,-1.0,16,2245,1525,3410,241,0.14076764057760865,81,358,-117,680,0.007261679860080886,0,0,0,0,106,0,78,0.0,265,136,81,227,0,-28,363,-91,0.0028299252821855398,27,1190,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-888,8134,org/apache/derby/impl/io,org/apache/derby/impl/io/DirFile.java,3064,True,26,14,844,1,12,153,11,14,0.9233226837060704,155,123,0.7935483870967742,0.15384615384615385,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,18,6,STYLE,0.0018782870022539448,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.006217616580310881,0.002072538860103627,0.0003454231433506045,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.8823529411764706,-0.6,12,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,503,1666,8135,503,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-601,7864,org/apache/derby/iapi/store/access,org/apache/derby/iapi/store/access/DiskHashtable.java,2847,True,0,9,992,2,0,229,1,35,0.98559670781893,341,96,0.28152492668621704,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,8,2,BAD_PRACTICE,0.0075131480090157785,DE_MIGHT_IGNORE,16,2,1,0.002763385146804836,0.000690846286701209,0.0003454231433506045,-1.0,0.047619047619047616,0.0011628583057154485,0.0612691466083151,0.081104871355322,-0.9047619047619048,0.0,0.01002865329512894,0.081104871355322,-1.0,-1.0,8,6699,2847,7864,10,0.0,0,0,10,10,0.013175230566534914,0,0,0,0,0,0,0,0.0,0,10,0,0,0,0,10,10,0.013175230566534914,3956,5119,8135,17,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-125,8134,org/apache/derby/catalog/types,org/apache/derby/catalog/types/RoutineAliasInfo.java,3064,True,51,23,1282,1,0,188,17,16,0.3613963039014374,313,101,0.3226837060702875,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,7,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,3,0.013471502590673576,0.002417962003454232,0.0010362694300518132,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,21,6969,3064,8134,41,0.31683168316831684,0,5,36,46,0.04410753575357537,27,5,0,32,5,22,27,0.31683168316831684,32,27,0,5,0,22,32,22,0.0198019801980198,22,1185,8135,22,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
